"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Arnold Press (Dumbbell)",,"",1,"normal",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Arnold Press (Dumbbell)",,"",2,"normal",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Arnold Press (Dumbbell)",,"",3,"normal",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Arnold Press (Dumbbell)",,"",4,"normal",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Arnold Press (Dumbbell)",,"",5,"normal",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",0,"warmup",40,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",1,"normal",50,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",2,"normal",50,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",3,"normal",55,4,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",4,"normal",55,5,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Shoulder Press (Dumbbell)",,"",5,"normal",40,10,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Lateral Raise (Dumbbell)",,"",0,"normal",25,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Lateral Raise (Dumbbell)",,"",1,"normal",30,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Lateral Raise (Dumbbell)",,"",2,"normal",25,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Lateral Raise (Dumbbell)",,"",3,"normal",25,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Seated Incline Curl (Dumbbell)",,"",3,"normal",20,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Seated Incline Curl (Dumbbell)",,"",4,"normal",20,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",0,"warmup",27,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",1,"normal",31.5,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",2,"normal",31.5,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",3,"normal",31.5,8,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",4,"normal",36,6,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",5,"normal",36,6,,,
"Arms","21 Sep 2023, 17:12","21 Sep 2023, 18:09","","Triceps Pushdown",,"",6,"normal",27,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",0,"normal",70,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",1,"normal",80,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",2,"normal",80,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",3,"normal",80,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",4,"normal",80,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Squat (Barbell)",,"",5,"normal",80,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",0,"warmup",60,10,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",1,"normal",100,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",2,"normal",120,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",3,"normal",120,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",4,"normal",120,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Deadlift (Barbell)",,"",5,"normal",120,6,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",1,"normal",60,10,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",2,"normal",70,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",3,"normal",70,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",4,"normal",80,5,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Bench Press (Barbell)",,"",5,"normal",80,5,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",0,"warmup",30,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",1,"normal",60,8,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",2,"normal",80,6,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",3,"normal",80,6,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",4,"normal",80,6,,,
"Legsback","20 Sep 2023, 17:01","20 Sep 2023, 18:53","","Hack Squat (Machine)",,"",5,"normal",60,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",0,"normal",30,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",1,"normal",40,6,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",2,"normal",50,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",3,"normal",55,1,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",4,"normal",40,6,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",5,"normal",50,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",6,"normal",40,5,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",7,"normal",50,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",8,"normal",40,5,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Overhead Press (Barbell)",,"",9,"normal",50,1,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",59,12,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",73,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",78,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",78,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",78,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",78,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Pendlay Row (Barbell)",,"",0,"normal",60,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Pendlay Row (Barbell)",,"",1,"normal",60,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Pendlay Row (Barbell)",,"",2,"normal",60,8,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Pendlay Row (Barbell)",,"",3,"normal",60,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",0,"normal",10,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",1,"normal",20,1,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",2,"normal",10,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",3,"normal",10,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",4,"normal",10,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Chin Up (Weighted)",,"",5,"normal",10,2,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Lat Pulldown (Cable)",,"",0,"normal",63,12,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Lat Pulldown (Cable)",,"",1,"normal",97,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Lat Pulldown (Cable)",,"",2,"normal",97,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Lat Pulldown (Cable)",,"",3,"normal",97,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Lat Pulldown (Cable)",,"",4,"normal",97,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Standing Military Press (Barbell)",,"Behind the neck",0,"normal",20,10,,,
"Upper Body","19 Sep 2023, 16:54","19 Sep 2023, 18:09","","Standing Military Press (Barbell)",,"Behind the neck",1,"normal",30,6,,,
